Samples,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Date,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,
Time,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,
Y_Unit_Label,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,
X_Dimension,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,
X0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,
Delta_X,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
***End_of_Header***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X_Value,L1 Power,L2 Power,L1+L2 Power,L1-N Amps,L2-N Amps,N Amps,L1-N Volts,L2-N Volts,L1-L2 Volts,L3 N Amps,L3 Power,L3-N Volts,room ambient,power cord strain relief,power cord at separation,power cord ind conductor,power switch body top,internal wiring by tank,terminal block body,hi limit body,circuit breaker body 40a,circuit break body 4a,inlet valve windings,T12,element end seal,ambient near 24vdc power supply,body of bypass valve windings,body of brew valve windings,lock solenoid windings,ambient near electronic control,spin motor,solid state relay,ptc lead,ptc hi limit,brew basket handle plastic,brew basket handle metal,hot lead at heating element,1_12,1_13,1_14,1_15,1_16,1_17,Temperature,Comment
0,2358.628156,2247.251498,4605.879654,23.954744,23.723979,0.004824,98.46184,94.724897,204.503628,0.004185,0,0,76.290819,76.181252,99.453985,101.348676,92.040819,128.314199,95.240297,149.040382,139.489724,100.302265,85.102056,-101744.4818,195.693201,92.797227,143.073224,156.867065,146.760215,141.434881,80.915161,109.234839,133.951447,192.485274,83.958902,88.079071,182.582915,-101791.7692,-101791.7692,-101791.7692,-101791.7692,-101791.7692,-101791.7692,-101791.7692,
0,2359.342637,2245.886349,4605.228986,23.951302,23.720709,0.00448,98.505821,94.680405,204.527409,0.004259,0,0,76.400797,76.136776,99.372575,101.585993,92.108778,128.460333,95.183487,149.035829,139.172389,100.27503,85.188901,-101745.9876,196.171441,92.999674,143.20718,157.456823,146.872356,142.109803,81.04261,109.089672,134.123023,192.44884,83.971202,87.902777,183.154584,-101786.8286,-101786.8286,-101786.8286,-101786.8286,-101786.8286,-101786.8286,-101786.8286,
0,2359.330652,2244.628094,4603.958746,23.946663,23.715661,0.004144,98.524402,94.647504,204.547524,0.004275,0,0,76.448372,76.131637,99.234391,101.719035,92.289749,128.212973,95.269941,149.261203,138.782873,100.388635,85.142644,-101739.2274,196.679817,93.639612,143.450728,157.155589,146.793143,141.672294,81.229463,109.256009,134.119636,192.363186,84.061507,87.902058,183.860951,-101791.0938,-101791.0938,-101791.0938,-101791.0938,-101791.0938,-101791.0938,-101791.0938,
0,2359.796993,2243.449478,4603.24647,23.942655,23.7138,0.004341,98.560371,94.605228,204.611535,0.00421,0,0,76.509423,76.258205,99.538937,101.833549,92.561932,128.529805,95.287372,149.534331,138.907899,100.331844,85.419916,-101763.6503,196.993865,93.363529,143.667339,158.120029,147.203712,141.9923,81.127108,109.315546,134.248674,192.43764,84.346801,88.038211,184.941938,-101807.373,-101807.373,-101807.373,-101807.373,-101807.373,-101807.373,-101807.373,
0,2360.414386,2242.736338,4603.150725,23.941983,23.711325,0.004824,98.588925,94.585027,204.635912,0.004398,0,0,76.328378,76.141785,99.511816,101.580055,92.255636,128.177847,95.370934,149.46223,138.197858,100.469819,85.397246,-101745.8249,197.497814,93.065591,143.942452,158.293179,146.793205,141.183562,81.183254,108.900533,134.003034,192.216929,84.230133,87.950888,185.549053,-101790.4008,-101790.4008,-101790.4008,-101790.4008,-101790.4008,-101790.4008,-101790.4008,
0,2359.938523,2242.096897,4602.03542,23.939557,23.709735,0.005242,98.579038,94.564401,204.633952,0.00448,0,0,76.021272,76.128387,99.575372,101.394969,92.321332,128.21457,95.239761,149.612975,137.814085,100.182316,85.323265,-101715.7257,197.513966,92.29222,143.972842,158.221747,147.458099,141.792881,81.128162,108.652635,133.982744,192.114563,84.071159,87.677162,186.307874,-101778.9476,-101778.9476,-101778.9476,-101778.9476,-101778.9476,-101778.9476,-101778.9476,
0,2360.02014,2242.26541,4602.28555,23.938336,23.708547,0.004832,98.587476,94.576248,204.644947,0.004529,0,0,76.526901,76.352707,99.657816,101.937324,92.31955,128.334899,95.435831,149.895635,138.018237,100.531941,85.665397,-101763.6896,198.344395,92.765004,144.27968,158.547576,147.469106,141.840358,81.462664,108.86615,134.17199,192.141162,84.364945,88.144034,187.030746,-101805.6453,-101805.6453,-101805.6453,-101805.6453,-101805.6453,-101805.6453,-101805.6453,
0,2369.159794,2250.791952,4619.951747,24.030668,23.800461,0.004619,98.58901,94.569259,204.624661,0.004455,0,0,76.311512,76.165286,99.554747,101.474436,92.255655,128.200799,95.355642,149.804405,137.553374,100.055498,85.333687,-101725.1449,198.580596,92.568975,144.392811,158.478235,147.807904,141.810991,81.295353,108.997265,134.133118,192.056265,84.520132,88.669724,187.68772,-101808.0658,-101808.0658,-101808.0658,-101808.0658,-101808.0658,-101808.0658,-101808.0658,
0,2377.472334,2257.632304,4635.104638,24.119779,23.869845,0.004841,98.569406,94.580936,204.604802,0.004693,0,0,76.360254,76.132061,99.760192,101.829057,92.068964,128.354069,95.724391,150.026115,137.656272,100.346978,85.322009,-101753.5512,198.585076,92.919497,144.515623,158.903711,148.384124,142.178549,81.390887,108.741787,133.877104,191.876077,84.335846,88.227186,188.116839,-101802.6104,-101802.6104,-101802.6104,-101802.6104,-101802.6104,-101802.6104,-101802.6104,
0,2407.454578,2276.217781,4683.672359,24.432066,24.070991,0.00639,98.536676,94.562696,204.56227,0.004455,0,0,76.584692,76.181918,99.726123,101.819068,92.162396,128.513796,95.638609,150.20548,137.725556,100.279272,85.441025,-101740.47,199.032691,93.28429,144.647087,158.924437,148.7024,142.480847,81.525279,109.166536,133.823497,191.652029,84.505683,88.196826,188.75225,-101806.1715,-101806.1715,-101806.1715,-101806.1715,-101806.1715,-101806.1715,-101806.1715,
0,2488.606821,2340.863972,4829.470793,25.254875,24.746951,0.006037,98.539659,94.592017,204.558946,0.004505,0,0,76.487359,76.056936,99.952081,101.986907,92.022309,128.435542,95.835808,150.315516,137.611491,100.208591,85.430682,-101755.3765,199.304147,93.504224,144.782579,159.097918,148.655563,142.528685,81.266894,108.871259,133.655752,191.395674,84.422422,88.454308,189.073582,-101774.4169,-101774.4169,-101774.4169,-101774.4169,-101774.4169,-101774.4169,-101774.4169,
0,2394.040496,2264.835405,4658.875901,24.292781,23.932976,0.004226,98.549461,94.632418,204.581533,0.004308,0,0,76.444601,76.143519,99.899233,101.966577,92.107714,128.557231,95.841111,150.346352,137.673135,100.318454,85.517141,-101745.6667,199.851183,93.427166,144.923228,159.616417,148.765788,142.318302,81.318351,108.596824,133.560157,191.289644,84.635643,88.228342,189.773679,-101788.8006,-101788.8006,-101788.8006,-101788.8006,-101788.8006,-101788.8006,-101788.8006,
0,2361.244802,2244.815052,4606.059854,23.955957,23.72552,0.004046,98.566082,94.616053,204.592187,0.004431,0,0,76.395543,76.15253,99.9072,102.067709,91.99563,128.439055,95.782665,150.632707,138.12365,100.477063,85.557838,-101734.3406,200.057317,92.965835,145.022494,159.869278,148.387359,142.77883,81.635081,109.291208,133.766785,191.379722,84.978887,88.632296,190.632298,-101843.5218,-101843.5218,-101843.5218,-101843.5218,-101843.5218,-101843.5218,-101843.5218,
0,2361.360257,2243.737346,4605.097603,23.951474,23.720562,0.005209,98.589351,94.590397,204.629008,0.004505,0,0,76.455165,76.058922,99.683394,101.882043,91.98017,128.296341,95.925134,150.610974,137.898886,100.56791,85.415936,-101714.5222,200.127886,92.926149,145.10147,159.512017,148.620786,142.608568,81.399403,108.872694,133.378462,190.94006,84.868097,88.354242,190.912295,-101780.6609,-101780.6609,-101780.6609,-101780.6609,-101780.6609,-101780.6609,-101780.6609,
0,2361.358753,2243.020173,4604.378926,23.946179,23.715587,0.004849,98.611086,94.579999,204.661824,0.004414,0,0,76.438152,76.244581,99.874114,102.101087,92.111491,128.416697,95.90568,150.954514,138.409218,100.729204,85.642777,-101744.017,200.554115,92.435373,145.37821,160.439021,149.341412,142.89925,81.406064,108.939874,133.58498,191.11039,84.889819,88.683279,191.409874,-101810.3996,-101810.3996,-101810.3996,-101810.3996,-101810.3996,-101810.3996,-101810.3996,
0,2360.70437,2242.520924,4603.225294,23.942999,23.713899,0.00439,98.596852,94.565679,204.674865,0.004537,0,0,76.755024,76.321441,100.216652,102.223689,92.369315,128.606167,96.189369,151.103563,138.643623,101.043789,86.036511,-101769.9749,200.99246,92.543553,145.818581,160.798356,149.338319,142.958913,81.559123,109.084668,133.745313,191.118012,85.116055,88.669421,192.045774,-101814.5451,-101814.5451,-101814.5451,-101814.5451,-101814.5451,-101814.5451,-101814.5451,
0,2371.819183,2255.145716,4626.964899,24.06686,23.835628,0.005193,98.551251,94.612388,204.598239,0.00457,0,0,76.858604,76.165592,100.048581,102.246733,92.103501,128.574165,96.305151,151.167197,138.184699,100.868266,85.862044,-101756.0615,200.949609,92.134641,145.907743,160.473336,149.712071,142.824553,81.519005,108.811623,133.694689,190.632092,84.828188,88.396943,192.354123,-101774.3064,-101774.3064,-101774.3064,-101774.3064,-101774.3064,-101774.3064,-101774.3064,
0,2366.348457,2253.924729,4620.273186,24.029513,23.799289,0.004726,98.476756,94.705549,204.514794,0.004316,0,0,76.436869,76.108594,99.76181,102.30776,92.169678,128.403827,96.133925,151.299147,138.245334,101.18922,85.931955,-101728.2723,201.289735,92.448667,145.83586,161.1176,149.818413,142.948102,81.478785,108.804381,133.822117,190.772686,85.054802,88.809792,193.033554,-101814.435,-101814.435,-101814.435,-101814.435,-101814.435,-101814.435,-101814.435,
0,2366.325804,2278.451243,4644.777047,24.050182,24.043724,0.004972,98.391181,94.762827,204.407654,0.004324,0,0,76.707887,76.17707,100.123074,102.065538,92.096165,128.647155,96.305498,151.473423,138.413104,100.963111,85.94793,-101740.0484,201.64444,92.413989,146.251464,161.074837,150.223285,142.759142,81.322539,108.975594,133.774349,190.491807,84.709971,88.683688,193.218911,-101766.2725,-101766.2725,-101766.2725,-101766.2725,-101766.2725,-101766.2725,-101766.2725,
0,2365.324391,2256.48584,4621.810231,24.03738,23.804993,0.00466,98.40192,94.790443,204.409955,0.004464,0,0,76.633433,75.978146,100.042976,102.063999,92.000777,128.387651,96.349432,151.549372,138.066609,101.205383,85.727215,-101719.5553,201.861195,92.1395,146.321331,162.029128,150.230611,142.958309,81.389395,108.934035,133.578521,190.335106,84.855275,88.831983,193.801807,-101785.4854,-101785.4854,-101785.4854,-101785.4854,-101785.4854,-101785.4854,-101785.4854,
0,2374.16353,2257.731009,4631.89454,24.114174,23.831801,0.004636,98.455107,94.736063,204.428451,0.00475,0,0,76.625689,76.291721,100.192544,102.463496,92.159797,128.541995,96.421952,151.815396,138.546286,101.054135,86.128478,-101756.9639,202.434828,91.557845,146.736718,161.703959,151.270933,143.921457,81.463307,108.968772,133.776594,190.44861,85.241997,88.878067,194.384847,-101800.3893,-101800.3893,-101800.3893,-101800.3893,-101800.3893,-101800.3893,-101800.3893,
0,2426.785105,2340.357962,4767.143068,24.633015,24.749942,0.005291,98.517584,94.560139,204.478569,0.004447,0,0,76.710246,76.363955,100.271642,102.364911,92.159549,128.696001,96.891643,151.971438,138.699073,101.382925,86.110718,-101777.5108,202.317457,92.457945,146.841714,162.694149,151.388671,143.321774,81.444976,109.354526,133.675047,190.330995,85.191542,88.89886,194.816037,-101815.3566,-101815.3566,-101815.3566,-101815.3566,-101815.3566,-101815.3566,-101815.3566,
0,2389.608764,2271.89351,4661.502275,24.235256,24.026431,0.005136,98.600517,94.558093,204.603609,0.004644,0,0,76.671029,76.076334,100.11645,102.375202,92.084628,128.440626,96.793388,151.989166,138.190213,101.0698,86.122015,-101728.5105,202.217923,91.984727,147.016976,162.592727,152.111096,144.555456,81.817586,109.482374,133.820852,190.285781,85.156203,89.339284,195.477775,-101847.1421,-101847.1421,-101847.1421,-101847.1421,-101847.1421,-101847.1421,-101847.1421,
0,2427.947226,2313.606532,4741.553758,24.631023,24.477585,0.005808,98.57273,94.519397,204.606507,0.004521,0,0,76.803908,76.123211,100.378436,102.681288,92.535773,128.735832,96.819852,152.315964,138.474731,101.22744,86.324691,-101776.5848,202.688213,92.435519,147.41515,162.994887,153.191155,144.562568,81.600915,109.29737,133.691634,189.921489,85.346807,89.111498,195.55076,-101798.8103,-101798.8103,-101798.8103,-101798.8103,-101798.8103,-101798.8103,-101798.8103,
0,2371.410469,2254.912737,4626.323206,24.071269,23.824581,0.005087,98.51622,94.646482,204.56065,0.004455,0,0,76.499171,76.257423,100.429245,102.374243,92.572482,128.620764,96.909479,152.331059,138.172365,101.336637,86.201253,-101739.6127,202.792606,91.63988,147.574336,163.080724,152.750224,144.939772,81.489274,109.404587,133.65812,189.876978,85.215267,89.070624,196.107694,-101802.8149,-101802.8149,-101802.8149,-101802.8149,-101802.8149,-101802.8149,-101802.8149,
0,2365.502699,2254.677719,4620.180417,24.02889,23.798051,0.005029,98.444111,94.742115,204.465358,0.004521,0,0,76.472798,76.276351,100.319044,102.624446,92.899813,128.585778,97.125029,152.58693,138.373503,101.225346,86.295692,-101741.6419,203.024967,91.857935,147.752977,163.493629,152.769805,145.04316,81.679893,109.521069,133.812568,190.028242,85.482089,89.267294,196.568903,-101825.2521,-101825.2521,-101825.2521,-101825.2521,-101825.2521,-101825.2521,-101825.2521,
0,2365.087466,2256.319801,4621.407268,24.035118,23.803477,0.004259,98.401323,94.789505,204.40791,0.004464,0,0,76.356323,76.416451,100.428093,102.924608,92.844928,128.988286,97.137966,152.857975,138.466633,101.268644,86.33973,-101772.3353,203.574882,91.907761,148.235522,164.265459,153.121342,144.727909,81.61144,109.881428,133.811317,189.64563,85.378479,89.261111,196.881349,-101797.016,-101797.016,-101797.016,-101797.016,-101797.016,-101797.016,-101797.016,
0,2365.436795,2256.581403,4622.018199,24.037815,23.80705,0.003996,98.404818,94.786266,204.413365,0.00448,0,0,76.478736,76.194967,100.515529,102.846797,93.000588,128.904102,97.107505,152.700796,138.398278,101.424434,86.42654,-101765.6376,203.604949,91.470877,148.472772,164.152392,153.237161,144.979944,81.494664,109.863483,133.871493,189.803534,85.439503,89.350262,197.285234,-101796.6389,-101796.6389,-101796.6389,-101796.6389,-101796.6389,-101796.6389,-101796.6389,
0,2361.897689,2249.202691,4611.100381,23.980913,23.750861,0.004439,98.490735,94.699838,204.498173,0.004267,0,0,76.481944,76.253784,100.57313,102.756409,92.669555,128.670558,97.098976,153.005009,138.41435,101.509188,86.207836,-101739.5391,203.823723,91.467555,148.52141,163.869732,153.551993,144.983485,81.531209,109.812444,133.875075,189.73451,85.396821,89.250564,197.587857,-101785.4316,-101785.4316,-101785.4316,-101785.4316,-101785.4316,-101785.4316,-101785.4316,
0,2361.318784,2244.633347,4605.952131,23.956645,23.727126,0.004701,98.566338,94.601989,204.610001,0.004365,0,0,76.489431,76.34859,100.500696,102.675359,92.518862,128.946427,97.084571,153.056604,138.104027,101.317164,86.385822,-101740.9695,204.220208,91.444559,148.66115,164.671995,153.866234,145.265329,81.822618,110.039195,134.081369,189.678905,85.644152,89.644846,198.066343,-101809.661,-101809.661,-101809.661,-101809.661,-101809.661,-101809.661,-101809.661,
0,2361.966832,2242.645638,4604.612471,23.951228,23.720349,0.004119,98.615689,94.545223,204.662506,0.004529,0,0,76.38666,76.060838,100.688337,102.89251,92.626963,128.848718,97.184073,153.378754,138.04226,101.643078,86.473925,-101744.1906,204.750512,91.27271,149.171119,165.015925,154.193682,145.416965,81.460424,109.923095,133.86236,189.484352,85.472252,89.425461,198.314995,-101764.1301,-101764.1301,-101764.1301,-101764.1301,-101764.1301,-101764.1301,-101764.1301,
0,2360.399673,2243.353901,4603.753574,23.946368,23.717128,0.004611,98.570259,94.587925,204.633014,0.004546,0,0,76.418715,76.293513,100.819633,102.985532,92.866545,129.150029,97.477093,153.64302,138.256072,101.787036,86.845812,-101782.1943,205.18622,91.586718,149.38327,165.07689,154.186615,145.943456,81.71435,110.136089,133.979169,189.47935,85.45527,89.506317,198.573097,-101802.2717,-101802.2717,-101802.2717,-101802.2717,-101802.2717,-101802.2717,-101802.2717,
0,2444.502273,2300.60232,4745.104593,24.827932,24.30905,0.004628,98.457749,94.639748,204.45513,0.004562,0,0,76.274486,75.996005,100.573635,102.669795,92.879801,128.918105,97.185135,153.573652,137.661952,101.431258,86.761915,-101744.6893,205.442193,91.965323,149.317027,165.209342,154.077542,145.263896,81.699532,110.334557,133.907227,189.439034,85.699662,89.692396,198.914369,-101799.7772,-101799.7772,-101799.7772,-101799.7772,-101799.7772,-101799.7772,-101799.7772,
0,2434.734982,2330.467322,4765.202304,24.733739,24.601306,0.004865,98.437804,94.729415,204.359582,0.004382,0,0,76.360845,76.096812,100.781381,102.925799,92.906743,128.823205,97.230442,153.820771,137.313079,101.489155,86.57296,-101752.5288,205.621633,91.936069,149.559883,165.26275,155.639333,145.744057,81.664219,110.254795,133.891279,189.245753,85.61399,89.516667,199.257322,-101790.7321,-101790.7321,-101790.7321,-101790.7321,-101790.7321,-101790.7321,-101790.7321,
0,81.946912,76.666026,158.612937,0.826626,0.793859,0,99.134256,96.573807,206.849286,0.004832,0,0,76.187697,76.251543,100.67149,102.526033,92.5081,128.955507,97.465477,153.748316,135.721559,101.083143,86.624899,-101739.6769,206.550548,91.269851,149.84789,165.698598,155.386657,145.865588,81.782677,110.495486,133.485277,189.092222,85.889553,89.553347,199.304975,-101802.621,-101802.621,-101802.621,-101802.621,-101802.621,-101802.621,-101802.621,
0,2355.905844,2247.570183,4603.476027,23.936295,23.706908,0.004611,98.423996,94.806552,204.451976,0.004513,0,0,76.424531,76.322807,100.679108,102.822172,92.541659,128.962894,97.354935,154.070085,136.945579,101.015089,86.624093,-101748.1652,206.713727,91.459695,150.202079,166.146004,155.805265,146.000945,81.849672,110.860586,133.507196,189.061374,85.667827,90.034143,199.65034,-101821.4348,-101821.4348,-101821.4348,-101821.4348,-101821.4348,-101821.4348,-101821.4348,
0,2350.00578,2237.971383,4587.977163,23.866223,23.620845,0.00457,98.465761,94.745609,204.506952,0.004234,0,0,76.372833,76.176775,100.732163,102.698483,92.439169,129.173168,97.3113,154.249645,136.801317,101.05211,86.678815,-101736.4492,206.70273,90.756599,150.120942,166.315212,156.147131,145.781124,81.727707,110.853449,133.557822,189.154683,85.770481,89.703686,199.247575,-101779.2465,-101779.2465,-101779.2465,-101779.2465,-101779.2465,-101779.2465,-101779.2465,
0,2342.051562,2229.37595,4571.427512,23.771366,23.542683,0.00475,98.524061,94.695065,204.585539,0.004341,0,0,76.31614,76.346205,100.691049,102.90001,92.585239,129.150393,97.448527,154.14987,136.930871,101.031429,86.728195,-101743.3749,206.387292,90.785903,150.63962,167.077888,156.435489,146.224352,81.874858,110.924563,133.69138,189.272349,85.769899,89.791913,199.004824,-101810.6921,-101810.6921,-101810.6921,-101810.6921,-101810.6921,-101810.6921,-101810.6921,
0,2341.976138,2226.79186,4568.767998,23.75868,23.531619,0.00471,98.573497,94.629776,204.636168,0.004292,0,0,76.366017,76.238748,100.682279,102.924024,92.78251,129.472674,97.586841,154.379225,136.581897,101.024664,87.100489,-101765.7513,205.874533,90.695213,150.698524,167.417153,157.071043,146.841685,81.786351,111.139854,133.747694,189.260539,85.87651,89.942631,198.292588,-101810.579,-101810.579,-101810.579,-101810.579,-101810.579,-101810.579,-101810.579,
0,2389.696794,2255.702887,4645.39968,24.247467,23.859035,0.004914,98.55449,94.542921,204.569856,0.004087,0,0,76.528465,76.044505,100.64442,102.989335,93.102703,129.501585,97.4974,154.45886,136.566285,100.909541,86.933495,-101751.4711,205.221031,90.237553,151.021075,167.64143,156.955269,146.384921,81.572374,111.240494,133.979609,189.257323,85.850934,89.769179,197.521243,-101792.9094,-101792.9094,-101792.9094,-101792.9094,-101792.9094,-101792.9094,-101792.9094,
0,2358.97414,2269.23081,4628.20495,23.93323,23.992649,0.00498,98.564804,94.580254,204.603609,0.004078,0,0,76.75315,76.528357,101.007535,102.871771,92.930895,129.626463,97.672131,154.910011,136.970279,100.98191,87.27058,-101780.1832,204.693537,90.256089,151.53943,168.327886,158.183318,147.219134,81.770071,111.51321,133.999701,189.280011,87.092002,90.046097,196.709675,-101814.1364,-101814.1364,-101814.1364,-101814.1364,-101814.1364,-101814.1364,-101814.1364,
0,2349.345094,2234.909198,4584.254292,23.842816,23.612019,0.004259,98.534716,94.65134,204.603353,0.004201,0,0,76.427247,76.315639,101.033344,103.05533,93.141564,129.791189,97.747868,154.884471,137.04055,100.906818,87.247995,-101769.3481,204.209015,90.632294,151.435253,168.525093,158.3349,147.375061,81.760321,111.721025,134.304538,189.293614,86.504529,90.171015,196.259376,-101821.4937,-101821.4937,-101821.4937,-101821.4937,-101821.4937,-101821.4937,-101821.4937,
0,2350.555445,2240.88496,4591.440405,23.875484,23.646662,0.004496,98.450589,94.765384,204.499281,0.004341,0,0,76.562528,76.48388,100.881001,103.098681,93.013311,129.690107,97.571248,154.826429,137.273717,100.909832,87.257562,-101764.178,203.102625,90.438035,151.646802,168.320045,157.779395,147.012787,81.922961,111.645228,134.240594,189.452556,86.129757,90.0354,195.171216,-101810.3873,-101810.3873,-101810.3873,-101810.3873,-101810.3873,-101810.3873,-101810.3873,
0,2347.044332,2240.308927,4587.353258,23.853429,23.625623,0.004718,98.394419,94.825389,204.440384,0.004152,0,0,76.952519,76.635559,101.074543,102.955818,93.278453,130.178729,97.881233,155.175207,137.664191,101.143,87.499245,-101793.834,202.81944,90.878118,151.955731,168.720935,158.449012,147.681296,81.933338,111.800469,134.13683,189.259512,86.018731,90.2066,194.301593,-101801.1326,-101801.1326,-101801.1326,-101801.1326,-101801.1326,-101801.1326,-101801.1326,
0,2346.750808,2239.334936,4586.085744,23.844849,23.616477,0.004578,98.417518,94.820872,204.448993,0.004316,0,0,76.550589,76.333156,100.794905,103.010401,93.012909,130.016434,97.734419,154.841559,137.669436,100.955481,87.127012,-101752.0662,202.052823,90.758487,151.876316,169.002048,159.134981,147.177187,81.893222,111.715786,134.231835,189.1446,85.933595,90.090256,193.522985,-101792.5507,-101792.5507,-101792.5507,-101792.5507,-101792.5507,-101792.5507,-101792.5507,
0,2364.966812,2248.24422,4613.211033,24.026816,23.715595,0.005021,98.430303,94.800245,204.473967,0.004447,0,0,76.603196,76.07355,100.802821,103.086607,93.089574,130.113716,97.59889,154.958703,137.987958,101.063892,87.133832,-101750.4544,201.203209,90.898123,151.903918,169.091842,159.08324,147.294797,81.866463,111.542314,134.129324,188.969159,85.730988,90.320308,192.765942,-101781.2851,-101781.2851,-101781.2851,-101781.2851,-101781.2851,-101781.2851,-101781.2851,
